0.00400	0.00281
0.00403	-0.00623
0.00405	-0.01352
0.00408	-0.02432
0.00410	-0.03551
0.00413	-0.04342
0.00415	-0.05146
0.00418	-0.05837
0.00420	-0.06754
0.00423	-0.07445
0.00425	-0.07960
0.00428	-0.08664
0.00430	-0.08965
0.00433	-0.09568
0.00435	-0.09958
0.00438	-0.09970
0.00440	-0.10171
0.00443	-0.09970
0.00445	-0.09970
0.00448	-0.09769
0.00450	-0.09367
0.00453	-0.08965
0.00455	-0.08563
0.00458	-0.08048
0.00460	-0.07558
0.00463	-0.06855
0.00465	-0.06339
0.00468	-0.05347
0.00470	-0.04744
0.00473	-0.03839
0.00475	-0.03136
0.00478	-0.02332
0.00480	-0.01729
0.00483	-0.00523
0.00485	0.00068
0.00488	0.00784
0.00490	0.01286
0.00493	0.01990
0.00495	0.02492
0.00498	0.02995
0.00500	0.03497
0.00503	0.03799
0.00505	0.04100
0.00508	0.04301
0.00510	0.04490
0.00513	0.04402
0.00515	0.04289
0.00518	0.04201
0.00520	0.03899
0.00523	0.03698
0.00525	0.03284
0.00528	0.02995
0.00530	0.02279
0.00533	0.01789
0.00535	0.01274
0.00538	0.00683
0.00540	0.00068
0.00543	-0.00724
0.00545	-0.01327
0.00548	-0.01930
0.00550	-0.02734
0.00553	-0.03450
0.00555	-0.03940
0.00558	-0.04644
0.00560	-0.04945
0.00563	-0.05749
0.00565	-0.06352
0.00568	-0.06641
0.00570	-0.06955
0.00573	-0.07458
0.00575	-0.07759
0.00578	-0.07960
0.00580	-0.07960
0.00583	-0.07960
0.00585	-0.07960
0.00588	-0.07759
0.00590	-0.07357
0.00593	-0.07357
0.00595	-0.07144
0.00598	-0.06754
0.00600	-0.06151
0.00603	-0.06051
0.00605	-0.05146
0.00608	-0.04945
0.00610	-0.04530
0.00613	-0.03852
0.00615	-0.03136
0.00618	-0.02633
0.00620	-0.02131
0.00623	-0.01641
0.00625	-0.00925
0.00628	-0.00422
0.00630	0.00269
0.00633	0.00683
0.00635	0.01085
0.00638	0.01487
0.00640	0.01877
0.00643	0.02090
0.00645	0.02480
0.00648	0.02492
0.00650	0.02492
0.00653	0.02693
0.00655	0.02681
0.00658	0.02794
0.00660	0.02668
0.00663	0.02178
0.00665	0.01889
0.00668	0.01688
0.00670	0.01286
0.00673	0.00985
0.00675	0.00683
0.00678	0.00181
0.00680	-0.00523
0.00683	-0.00636
0.00685	-0.01327
0.00688	-0.01829
0.00690	-0.02533
0.00693	-0.02834
0.00695	-0.03337
0.00698	-0.03839
0.00700	-0.04141
0.00703	-0.04744
0.00705	-0.04945
0.00708	-0.05347
0.00710	-0.05548
0.00713	-0.05950
0.00715	-0.05950
0.00718	-0.06239
0.00720	-0.06553
0.00723	-0.06453
0.00725	-0.06553
0.00728	-0.06252
0.00730	-0.06339
0.00733	-0.06252
0.00735	-0.05950
0.00738	-0.05636
0.00740	-0.05535
0.00743	-0.05046
0.00745	-0.04731
0.00748	-0.04443
0.00750	-0.03940
0.00753	-0.03739
0.00755	-0.03337
0.00758	-0.02646
0.00760	-0.02332
0.00763	-0.01930
0.00765	-0.01327
0.00768	-0.01126
0.00770	-0.00724
0.00773	-0.00121
0.00775	-0.00121
0.00778	0.00382
0.00780	0.00482
0.00783	0.00696
0.00785	0.01073
0.00788	0.01186
0.00790	0.01286
0.00793	0.01387
0.00795	0.01475
0.00798	0.01286
0.00800	0.01274
0.00803	0.01085
0.00805	0.01073
0.00808	0.00784
0.00810	0.00683
0.00813	0.00281
0.00815	-0.00121
0.00818	-0.00322
0.00820	-0.00724
0.00823	-0.01239
0.00825	-0.01528
0.00828	-0.01628
0.00830	-0.02131
0.00833	-0.02332
0.00835	-0.02734
0.00838	-0.03337
0.00840	-0.03337
0.00843	-0.03940
0.00845	-0.04329
0.00848	-0.04543
0.00850	-0.04543
0.00853	-0.04832
0.00855	-0.04945
0.00858	-0.05247
0.00860	-0.05146
0.00863	-0.05448
0.00865	-0.05347
0.00868	-0.05435
0.00870	-0.05334
0.00873	-0.05146
0.00875	-0.05146
0.00878	-0.04945
0.00880	-0.04543
0.00883	-0.04543
0.00885	-0.04342
0.00888	-0.04028
0.00890	-0.03927
0.00893	-0.03437
0.00895	-0.03337
0.00898	-0.02734
0.00900	-0.02345
0.00903	-0.02231
0.00905	-0.01930
0.00908	-0.01440
0.00910	-0.01528
0.00913	-0.01025
0.00915	-0.00925
0.00918	-0.00523
0.00920	-0.00322
0.00923	-0.00121
0.00925	0.00269
0.00928	0.00281
0.00930	0.00080
0.00933	0.00281
0.00935	0.00482
0.00938	0.00369
0.00940	0.00281
0.00943	0.00168
0.00945	0.00457
0.00948	0.00080
0.00950	-0.00133
0.00953	-0.00322
0.00955	-0.00322
0.00958	-0.00824
0.00960	-0.01113
0.00963	-0.01239
0.00965	-0.01528
0.00968	-0.01729
0.00970	-0.02131
0.00973	-0.02332
0.00975	-0.02734
0.00978	-0.02834
0.00980	-0.03136
0.00983	-0.03362
0.00985	-0.03538
0.00988	-0.03852
0.00990	-0.03940
0.00993	-0.04242
0.00995	-0.04141
0.00998	-0.04342
0.01000	-0.04543
0.01003	-0.04631
0.01005	-0.04731
0.01008	-0.04543
0.01010	-0.04342
0.01013	-0.04543
0.01015	-0.04342
0.01018	-0.04342
0.01020	-0.04141
0.01023	-0.04041
0.01025	-0.04128
0.01028	-0.03651
0.01030	-0.03538
0.01033	-0.03236
0.01035	-0.02948
0.01038	-0.02834
0.01040	-0.02533
0.01043	-0.02231
0.01045	-0.01943
0.01048	-0.01842
0.01050	-0.01729
0.01053	-0.01440
0.01055	-0.01126
0.01058	-0.01239
0.01060	-0.00749
0.01063	-0.00724
0.01065	-0.00523
0.01068	-0.00636
0.01070	-0.00334
0.01073	-0.00322
0.01075	-0.00510
0.01078	-0.00221
0.01080	-0.00510
0.01083	-0.00435
0.01085	-0.00334
0.01088	-0.00523
0.01090	-0.00535
0.01093	-0.00724
0.01095	-0.00925
0.01098	-0.01126
0.01100	-0.01327
0.01103	-0.01641
0.01105	-0.01528
0.01108	-0.01628
0.01110	-0.01754
0.01113	-0.02030
0.01115	-0.02144
0.01118	-0.02533
0.01120	-0.02734
0.01123	-0.02935
0.01125	-0.03324
0.01128	-0.03337
0.01130	-0.03726
0.01133	-0.03538
0.01135	-0.03739
0.01138	-0.03852
0.01140	-0.03752
0.01143	-0.03852
0.01145	-0.03940
0.01148	-0.03852
0.01150	-0.03940
0.01153	-0.03852
0.01155	-0.03739
0.01158	-0.03739
0.01160	-0.03739
0.01163	-0.03638
0.01165	-0.03538
0.01168	-0.03362
0.01170	-0.03337
0.01173	-0.03048
0.01175	-0.03136
0.01178	-0.02734
0.01180	-0.02533
0.01183	-0.02445
0.01185	-0.02144
0.01188	-0.02030
0.01190	-0.01742
0.01193	-0.01754
0.01195	-0.01541
0.01198	-0.01226
0.01200	-0.01138
0.01203	-0.01126
0.01205	-0.01126
0.01208	-0.00824
0.01210	-0.00925
0.01213	-0.00925
0.01215	-0.00925
0.01218	-0.00837
0.01220	-0.00724
0.01223	-0.00824
0.01225	-0.00925
0.01228	-0.00925
0.01230	-0.01126
0.01233	-0.01126
0.01235	-0.01339
0.01238	-0.01226
0.01240	-0.01528
0.01243	-0.01352
0.01245	-0.01541
0.01248	-0.01628
0.01250	-0.01943
0.01253	-0.02043
0.01255	-0.02332
0.01258	-0.02445
0.01260	-0.02734
0.01263	-0.02759
0.01265	-0.02935
0.01268	-0.03048
0.01270	-0.02935
0.01273	-0.03236
0.01275	-0.03337
0.01278	-0.03337
0.01280	-0.03739
0.01283	-0.03437
0.01285	-0.03551
0.01288	-0.03538
0.01290	-0.03538
0.01293	-0.03450
0.01295	-0.03337
0.01298	-0.03437
0.01300	-0.03337
0.01303	-0.03337
0.01305	-0.03337
0.01308	-0.03136
0.01310	-0.02935
0.01313	-0.02834
0.01315	-0.02734
0.01318	-0.02734
0.01320	-0.02533
0.01323	-0.02445
0.01325	-0.02345
0.01328	-0.02432
0.01330	-0.02131
0.01333	-0.01930
0.01335	-0.01930
0.01338	-0.01729
0.01340	-0.01528
0.01343	-0.01553
0.01345	-0.01528
0.01348	-0.01427
0.01350	-0.01138
0.01353	-0.01239
0.01355	-0.01138
0.01358	-0.01126
0.01360	-0.01126
0.01363	-0.01239
0.01365	-0.01327
0.01368	-0.01126
0.01370	-0.01327
0.01373	-0.01440
0.01375	-0.01716
0.01378	-0.01528
0.01380	-0.01729
0.01383	-0.01729
0.01385	-0.01742
0.01388	-0.01842
0.01390	-0.01930
0.01393	-0.02131
0.01395	-0.02131
0.01398	-0.02131
0.01400	-0.02533
0.01403	-0.02533
0.01405	-0.02734
0.01408	-0.02834
0.01410	-0.02734
0.01413	-0.02960
0.01415	-0.02935
0.01418	-0.03035
0.01420	-0.03136
0.01423	-0.03048
0.01425	-0.03136
0.01428	-0.03136
0.01430	-0.03324
0.01433	-0.03035
0.01435	-0.03337
0.01438	-0.03035
0.01440	-0.03136
0.01443	-0.03035
0.01445	-0.03136
0.01448	-0.02935
0.01450	-0.02935
0.01453	-0.02834
0.01455	-0.02935
0.01458	-0.02633
0.01460	-0.02533
0.01463	-0.02533
0.01465	-0.02332
0.01468	-0.02357
0.01470	-0.02131
0.01473	-0.02043
0.01475	-0.02131
0.01478	-0.01930
0.01480	-0.01729
0.01483	-0.01729
0.01485	-0.01742
0.01488	-0.01427
0.01490	-0.01917
0.01493	-0.01528
0.01495	-0.01528
0.01498	-0.01628
0.01500	-0.01716
0.01503	-0.01528
0.01505	-0.01339
0.01508	-0.01729
0.01510	-0.01528
0.01513	-0.01528
0.01515	-0.01541
0.01518	-0.01729
0.01520	-0.01729
0.01523	-0.01842
0.01525	-0.01943
0.01528	-0.01930
0.01530	-0.02131
0.01533	-0.01930
0.01535	-0.02144
0.01538	-0.02244
0.01540	-0.02332
0.01543	-0.02332
0.01545	-0.02533
0.01548	-0.02533
0.01550	-0.02734
0.01553	-0.02533
0.01555	-0.02734
0.01558	-0.02847
0.01560	-0.02747
0.01563	-0.03035
0.01565	-0.02747
0.01568	-0.02834
0.01570	-0.02935
0.01573	-0.02847
0.01575	-0.02747
0.01578	-0.02935
0.01580	-0.02747
0.01583	-0.02922
0.01585	-0.02734
0.01588	-0.02834
0.01590	-0.02734
0.01593	-0.02533
0.01595	-0.02546
0.01598	-0.02646
0.01600	-0.02533
0.01603	-0.02533
0.01605	-0.02533
0.01608	-0.02231
0.01610	-0.02332
0.01613	-0.02244
0.01615	-0.01754
0.01618	-0.02131
0.01620	-0.02131
0.01623	-0.01930
0.01625	-0.01930
0.01628	-0.01729
0.01630	-0.01729
0.01633	-0.01729
0.01635	-0.01729
0.01638	-0.01729
0.01640	-0.01729
0.01643	-0.01628
0.01645	-0.01930
0.01648	-0.01641
0.01650	-0.01930
0.01653	-0.01829
0.01655	-0.01930
0.01658	-0.01930
0.01660	-0.01742
0.01663	-0.01930
0.01665	-0.01930
0.01668	-0.02131
0.01670	-0.02131
0.01673	-0.02043
0.01675	-0.02144
0.01678	-0.02231
0.01680	-0.02332
0.01683	-0.02332
0.01685	-0.02533
0.01688	-0.02533
0.01690	-0.02734
0.01693	-0.02646
0.01695	-0.02747
0.01698	-0.02734
0.01700	-0.02533
0.01703	-0.02734
0.01705	-0.02734
0.01708	-0.02834
0.01710	-0.02734
0.01713	-0.02646
0.01715	-0.02935
0.01718	-0.02834
0.01720	-0.02734
0.01723	-0.02734
0.01725	-0.02935
0.01728	-0.02646
0.01730	-0.02533
0.01733	-0.02533
0.01735	-0.02734
0.01738	-0.02533
0.01740	-0.02533
0.01743	-0.02445
0.01745	-0.02533
0.01748	-0.02131
0.01750	-0.02332
0.01753	-0.02131
0.01755	-0.02332
0.01758	-0.02244
0.01760	-0.02131
0.01763	-0.02030
0.01765	-0.01930
0.01768	-0.02043
0.01770	-0.01930
0.01773	-0.02043
0.01775	-0.01930
0.01778	-0.01930
0.01780	-0.01930
0.01783	-0.01842
0.01785	-0.01742
0.01788	-0.01829
0.01790	-0.01754
0.01793	-0.01842
0.01795	-0.02131
0.01798	-0.01930
0.01800	-0.02118
0.01803	-0.01842
0.01805	-0.01930
0.01808	-0.02131
0.01810	-0.01943
0.01813	-0.02131
0.01815	-0.02131
0.01818	-0.02131
0.01820	-0.02332
0.01823	-0.02231
0.01825	-0.02332
0.01828	-0.02332
0.01830	-0.02533
0.01833	-0.02332
0.01835	-0.02345
0.01838	-0.02646
0.01840	-0.02546
0.01843	-0.02533
0.01845	-0.02546
0.01848	-0.02533
0.01850	-0.02734
0.01853	-0.02834
0.01855	-0.02533
0.01858	-0.02533
0.01860	-0.02935
0.01863	-0.02633
0.01865	-0.02533
0.01868	-0.02533
0.01870	-0.02533
0.01873	-0.02633
0.01875	-0.02533
0.01878	-0.02445
0.01880	-0.02357
0.01883	-0.02432
0.01885	-0.02345
0.01888	-0.02231
0.01890	-0.02156
0.01893	-0.02231
0.01895	-0.02332
0.01898	-0.02332
0.01900	-0.02144
0.01903	-0.02131
0.01905	-0.01943
0.01908	-0.02244
0.01910	-0.01930
0.01913	-0.02131
0.01915	-0.01930
0.01918	-0.01829
0.01920	-0.01930
0.01923	-0.02030
0.01925	-0.01742
0.01928	-0.02131
0.01930	-0.01930
0.01933	-0.01829
0.01935	-0.01943
0.01938	-0.02131
0.01940	-0.01943
0.01943	-0.02131
0.01945	-0.02131
0.01948	-0.02043
0.01950	-0.01930
0.01953	-0.02231
0.01955	-0.02332
0.01958	-0.02131
0.01960	-0.02345
0.01963	-0.02244
0.01965	-0.02332
0.01968	-0.02231
0.01970	-0.02144
0.01973	-0.02533
0.01975	-0.02332
0.01978	-0.02646
0.01980	-0.02357
0.01983	-0.02332
0.01985	-0.02546
0.01988	-0.02533
0.01990	-0.02345
0.01993	-0.02533
0.01995	-0.02345
0.01998	-0.02533
0.02000	-0.02533
0.02003	-0.02533
0.02005	-0.02533
0.02008	-0.02432
0.02010	-0.02533
0.02013	-0.02332
0.02015	-0.02734
0.02018	-0.02432
0.02020	-0.02520
0.02023	-0.02432
0.02025	-0.02345
0.02028	-0.02432
0.02030	-0.02156
0.02033	-0.02357
0.02035	-0.02332
0.02038	-0.02244
0.02040	-0.02332
0.02043	-0.02231
0.02045	-0.02144
0.02048	-0.02131
0.02050	-0.02131
0.02053	-0.02043
0.02055	-0.01955
0.02058	-0.02131
0.02060	-0.02131
0.02063	-0.01930
0.02065	-0.01930
0.02068	-0.02131
0.02070	-0.01943
0.02073	-0.01930
0.02075	-0.02131
0.02078	-0.02131
0.02080	-0.02131
0.02083	-0.02131
0.02085	-0.02131
0.02088	-0.02156
0.02090	-0.02332
0.02093	-0.02131
0.02095	-0.02332
0.02098	-0.02131
0.02100	-0.02144
0.02103	-0.02244
0.02105	-0.02520
0.02108	-0.02244
0.02110	-0.02332
0.02113	-0.02332
0.02115	-0.02332
0.02118	-0.02445
0.02120	-0.02156
0.02123	-0.02533
0.02125	-0.02533
0.02128	-0.02445
0.02130	-0.02345
0.02133	-0.02332
0.02135	-0.02533
0.02138	-0.02332
0.02140	-0.02345
0.02143	-0.02533
0.02145	-0.02533
0.02148	-0.02445
0.02150	-0.02332
0.02153	-0.02332
0.02155	-0.02332
0.02158	-0.02332
0.02160	-0.02332
0.02163	-0.02432
0.02165	-0.02332
0.02168	-0.02131
0.02170	-0.02332
0.02173	-0.02244
0.02175	-0.02332
0.02178	-0.02332
0.02180	-0.02131
0.02183	-0.02131
0.02185	-0.02131
0.02188	-0.02131
0.02190	-0.01943
0.02193	-0.02131
0.02195	-0.02131
0.02198	-0.02030
0.02200	-0.02131
0.02203	-0.01930
0.02205	-0.01943
0.02208	-0.02030
0.02210	-0.02131
0.02213	-0.02131
0.02215	-0.02131
0.02218	-0.02244
0.02220	-0.01943
0.02223	-0.02131
0.02225	-0.01943
0.02228	-0.02231
0.02230	-0.02131
0.02233	-0.02244
0.02235	-0.02144
0.02238	-0.02231
0.02240	-0.02131
0.02243	-0.02231
0.02245	-0.02332
0.02248	-0.02244
0.02250	-0.02332
0.02253	-0.02332
0.02255	-0.02332
0.02258	-0.02332
0.02260	-0.02332
0.02263	-0.02432
0.02265	-0.02332
0.02268	-0.02445
0.02270	-0.02332
0.02273	-0.02332
0.02275	-0.02332
0.02278	-0.02432
0.02280	-0.02345
0.02283	-0.02445
0.02285	-0.02144
0.02288	-0.02432
0.02290	-0.02332
0.02293	-0.02432
0.02295	-0.02332
0.02298	-0.02332
0.02300	-0.02131
0.02303	-0.02332
0.02305	-0.02332
0.02308	-0.02319
0.02310	-0.02332
0.02313	-0.02332
0.02315	-0.02131
0.02318	-0.02332
0.02320	-0.02144
0.02323	-0.02231
0.02325	-0.02332
0.02328	-0.02332
0.02330	-0.02131
0.02333	-0.02131
0.02335	-0.02131
0.02338	-0.02131
0.02340	-0.02131
0.02343	-0.02131
0.02345	-0.02131
0.02348	-0.02043
0.02350	-0.02332
0.02353	-0.02131
0.02355	-0.02131
0.02358	-0.02131
0.02360	-0.01955
0.02363	-0.02332
0.02365	-0.02131
0.02368	-0.02244
0.02370	-0.02332
0.02373	-0.02244
0.02375	-0.02332
0.02378	-0.02231
0.02380	-0.02332
0.02383	-0.02319
0.02385	-0.02131
0.02388	-0.02432
0.02390	-0.02533
0.02393	-0.02319
0.02395	-0.02533
0.02398	-0.02332
0.02400	-0.02332
0.02403	-0.02432
0.02405	-0.02533
0.02408	-0.02445
0.02410	-0.02332
0.02413	-0.02244
0.02415	-0.02533
0.02418	-0.02432
0.02420	-0.02332
0.02423	-0.02432
0.02425	-0.02144
0.02428	-0.02319
0.02430	-0.02156
0.02433	-0.02432
0.02435	-0.02345
0.02438	-0.02432
0.02440	-0.02332
0.02443	-0.02332
0.02445	-0.02332
0.02448	-0.02244
0.02450	-0.02332
0.02453	-0.02131
0.02455	-0.02332
0.02458	-0.02332
0.02460	-0.02332
0.02463	-0.02131
0.02465	-0.02332
0.02468	-0.02231
0.02470	-0.02144
0.02473	-0.02244
0.02475	-0.02144
0.02478	-0.02231
0.02480	-0.02144
0.02483	-0.02131
0.02485	-0.02144
0.02488	-0.02156
0.02490	-0.02131
0.02493	-0.02244
0.02495	-0.02332
0.02498	-0.02030
0.02500	-0.02332
0.02503	-0.02332
0.02505	-0.02131
0.02508	-0.02244
0.02510	-0.02131
0.02513	-0.02231
0.02515	-0.02332
0.02518	-0.02131
0.02520	-0.02332
0.02523	-0.02244
0.02525	-0.02332
0.02528	-0.02432
0.02530	-0.02533
0.02533	-0.02332
0.02535	-0.02332
0.02538	-0.02244
0.02540	-0.02131
0.02543	-0.02432
0.02545	-0.02332
0.02548	-0.02332
0.02550	-0.02332
0.02553	-0.02244
0.02555	-0.02332
0.02558	-0.02558
0.02560	-0.02332
0.02563	-0.02432
0.02565	-0.02533
0.02568	-0.02357
0.02570	-0.02345
0.02573	-0.02432
0.02575	-0.02332
0.02578	-0.02445
0.02580	-0.02144
0.02583	-0.02231
0.02585	-0.02332
0.02588	-0.02445
0.02590	-0.02144
0.02593	-0.02332
0.02595	-0.02332
0.02598	-0.02332
0.02600	-0.02332
0.02603	-0.02332
0.02605	-0.02332
0.02608	-0.02231
0.02610	-0.02131
0.02613	-0.02332
0.02615	-0.02131
0.02618	-0.02332
0.02620	-0.02332
0.02623	-0.02030
0.02625	-0.02332
0.02628	-0.02118
0.02630	-0.02131
0.02633	-0.02332
0.02635	-0.02144
0.02638	-0.02231
0.02640	-0.02332
0.02643	-0.02043
0.02645	-0.01943
0.02648	-0.02432
0.02650	-0.02332
0.02653	-0.02131
0.02655	-0.02332
0.02658	-0.02030
0.02660	-0.02144
0.02663	-0.02332
0.02665	-0.02332
0.02668	-0.02332
0.02670	-0.02144
0.02673	-0.02332
0.02675	-0.02144
0.02678	-0.02231
0.02680	-0.02345
0.02683	-0.02131
0.02685	-0.02332
0.02688	-0.02533
0.02690	-0.02533
0.02693	-0.02231
0.02695	-0.02332
0.02698	-0.02118
0.02700	-0.02533
0.02703	-0.02533
0.02705	-0.02144
0.02708	-0.02432
0.02710	-0.02332
0.02713	-0.02332
0.02715	-0.02332
0.02718	-0.02332
0.02720	-0.02332
0.02723	-0.02231
0.02725	-0.02533
0.02728	-0.02244
0.02730	-0.02332
0.02733	-0.02332
0.02735	-0.02131
0.02738	-0.02332
0.02740	-0.02144
0.02743	-0.02244
0.02745	-0.02332
0.02748	-0.02244
0.02750	-0.02332
0.02753	-0.02231
0.02755	-0.02144
0.02758	-0.02131
0.02760	-0.02520
0.02763	-0.02244
0.02765	-0.02332
0.02768	-0.02131
0.02770	-0.02332
0.02773	-0.02156
0.02775	-0.02131
0.02778	-0.02131
0.02780	-0.02332
0.02783	-0.02319
0.02785	-0.02332
0.02788	-0.02231
0.02790	-0.02332
0.02793	-0.02131
0.02795	-0.02131
0.02798	-0.02231
0.02800	-0.02144
0.02803	-0.02131
0.02805	-0.02131
0.02808	-0.02244
0.02810	-0.02332
0.02813	-0.02244
0.02815	-0.02332
0.02818	-0.02231
0.02820	-0.02144
0.02823	-0.02231
0.02825	-0.02332
0.02828	-0.02231
0.02830	-0.02332
0.02833	-0.02332
0.02835	-0.02332
0.02838	-0.02432
0.02840	-0.02332
0.02843	-0.02332
0.02845	-0.02332
0.02848	-0.02357
0.02850	-0.02332
0.02853	-0.02231
0.02855	-0.02332
0.02858	-0.02244
0.02860	-0.02332
0.02863	-0.02244
0.02865	-0.02345
0.02868	-0.02231
0.02870	-0.02332
0.02873	-0.02332
0.02875	-0.02332
0.02878	-0.02231
0.02880	-0.02144
0.02883	-0.02231
0.02885	-0.02144
0.02888	-0.02244
0.02890	-0.02144
0.02893	-0.02131
0.02895	-0.02345
0.02898	-0.02332
0.02900	-0.02144
0.02903	-0.02156
0.02905	-0.02332
0.02908	-0.02332
0.02910	-0.02144
0.02913	-0.02244
0.02915	-0.02332
0.02918	-0.02244
0.02920	-0.02144
0.02923	-0.02432
0.02925	-0.02131
0.02928	-0.02244
0.02930	-0.02332
0.02933	-0.02332
0.02935	-0.02332
0.02938	-0.02231
0.02940	-0.02332
0.02943	-0.02131
0.02945	-0.02332
0.02948	-0.02445
0.02950	-0.02533
0.02953	-0.02231
0.02955	-0.02345
0.02958	-0.02332
0.02960	-0.02144
0.02963	-0.02131
0.02965	-0.02144
0.02968	-0.02332
0.02970	-0.02345
0.02973	-0.02332
0.02975	-0.02156
0.02978	-0.02131
0.02980	-0.02533
0.02983	-0.02332
